geo_loc_name	Host	lat_lon
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Germany: West Germany	None	50.1 N 8.9 E
Germany: West Germany	None	50.1 N 8.9 E
Germany: West Germany	None	50.1 N 8.9 E
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.389800 N 66.055555 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.179305 N 66.773333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Puerto Rico	Coffea arabica	18.178444 N 66.743333 W
Italy: Palermo	None	38.19 N 13.33 E
"USA: Montana, Havre County"	None	48.850477 N 109.971366 W
"USA: Montana, Havre County"	None	48.850477 N 109.971366 W
"USA: Montana, Havre County"	None	48.850477 N 109.971366 W
China: Guizhou	not applicable	26.35 N 106.417 E
China: Hainan	not applicable	20.033 N 110.183 E
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pheidole	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex nigrocinctus	10.84 N 85.62 W
"USA: Florida, Key Largo"	Pseudomyrmex gracilis	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex gracilis	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Eciton	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Cephalotes	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Cephalotes	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Cephalotes	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Crematogaster	10.78 N 85.67 W
"USA: Illinois, Chicago"	blank	41.87 N 87.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Crematogaster	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Crematogaster	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigropilosus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigrocinctus	10.78 N 85.67 W
"USA: Florida, Key Largo"	Pseudomyrmex cubaensis	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex simplex	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex pallidus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex pallidus	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex flavicornis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex flavicornis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex flavicornis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex flavicornis	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex nigrocinctus	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Camponotus	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Camponotus	10.84 N 85.62 W
"USA: Florida, Key Largo"	Cephalotes	25.23 N 80.33 W
"USA: Florida, Key Largo"	Cephalotes	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Camponotus	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Camponotus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Camponotus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Camponotus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Cephalotes	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Cephalotes	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Cephalotes	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigropilosus	10.78 N 85.67 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pseudomyrmex cubaensis	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Crematogaster	10.84 N 85.62 W
"USA: Florida, Key Largo"	Pseudomyrmex cubaensis	25.23 N 80.33 W
"USA: Florida, No Name Key"	Crematogaster	24.70 N 81.34 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Crematogaster	10.78 N 85.67 W
"USA: Florida, Key Largo"	Crematogaster	25.23 N 80.33 W
"USA: Florida, No Name Key"	Crematogaster	24.70 N 81.34 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex nigrocinctus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Crematogaster	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Crematogaster	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Crematogaster	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Azteca	10.84 N 85.62 W
"USA: Florida, Key Largo"	Pseudomyrmex elongatus	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigropilosus	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex nigropilosus	10.78 N 85.67 W
"USA: Florida, Alachua Co., San Felasco Park"	Pseudomyrmex gracilis	29.71 N 82.39 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"USA: Florida, No Name Key"	Pseudomyrmex gracilis	24.70 N 81.34 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex gracilis	10.84 N 85.62 W
"USA: Florida, Key Largo"	Pheidole	25.23 N 80.33 W
"USA: Florida, Key Largo"	Pheidole	25.23 N 80.33 W
"USA: Florida, No Name Key"	Pheidole	24.70 N 81.34 W
"USA: Florida, Key Largo"	Pheidole	25.23 N 80.33 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pheidole	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pheidole	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pheidole	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pheidole	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pheidole	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pheidole	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex gracilis	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Eciton	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex spinicola	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Tanqueta trail"	Pseudomyrmex nigrocinctus	10.87 N 85.61 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex flavicornis	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Playa Naranjo"	Pseudomyrmex spinicola	10.78 N 85.67 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex spinicola	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, Barrachas trail"	Pseudomyrmex nigrocinctus	10.84 N 85.62 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
"Costa Rica: Area de Conservacion Guanacaste, River trail"	Pseudomyrmex viduus	10.80 N 85.65 W
